parcel_id,apprlnd,apprbld,apprtot,landuse,school,pclass,staddr,usps_city,taxdesi,area_a,rooms,baths,bedrms,nostory,yearblt,proptyp,point_x,point_y,source_year,taxdist_code,staddr_norm,stories_x_sqft,sqft_prev,delta_sqft
171-002036,83200.0,347800.0,431000.0,510,4505,R,8198 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2905.0,7,2,4,20.0,2019.0,,1891986.21166,734347.893214,2024,171,8198 NARROWLEAF DRIVE,58100.0,2905.0,0.0
170-001404,118000.0,210200.0,328200.0,511,2506,R,3772 WAGGONER RD,Blacklick,JEFFERSON TOWNSHIP,1744.0,7,2,3,10.0,1963.0,,1887975.22723,740020.879735,2024,170,3772 WAGGONER ROAD,17440.0,1744.0,0.0
170-001402,47000.0,188200.0,235200.0,511,2506,R,6600 HAVENS CORNERS RD,Blacklick,JEFFERSON TOWNSHIP,1067.0,7,2,3,10.0,1964.0,,1879314.47355,735542.007869,2024,170,6600 HAVENS CORNERS ROAD,10670.0,1067.0,0.0
170-001401,83600.0,252000.0,335600.0,510,2506,R,3011 KNOLL DR,Columbus,JEFFERSON TOWNSHIP,1982.0,6,3,3,10.0,1968.0,,1873978.42164,734931.429202,2024,170,3011 KNOLL DRIVE,19820.0,1982.0,0.0
170-001398,31400.0,0.0,31400.0,511,2506,R,BABBITT RD,New Albany,JEFFERSON TOWNSHIP,,0,0,0,,,,1890682.81163,746954.03639,2024,170,BABBITT ROAD,,,
170-001409,82300.0,269600.0,351900.0,510,2506,R,3583 PAMELA DR,Columbus,JEFFERSON TOWNSHIP,2268.0,8,2,4,20.0,1970.0,,1871864.72344,745829.441773,2024,170,3583 PAMELA DRIVE,45360.0,2268.0,0.0
170-001408,81700.0,272100.0,353800.0,510,2506,R,3584 PAMELA DR,Columbus,JEFFERSON TOWNSHIP,2188.0,8,2,4,20.0,1969.0,,1872132.18518,745815.720508,2024,170,3584 PAMELA DRIVE,43760.0,2188.0,0.0
170-001406,81300.0,226100.0,307400.0,510,2506,R,3600 PAMELA DR,Columbus,JEFFERSON TOWNSHIP,1525.0,7,2,4,10.0,1965.0,,1872148.88831,746022.646357,2024,170,3600 PAMELA DRIVE,15250.0,1525.0,0.0
170-001407,81300.0,218000.0,299300.0,510,2506,R,3590 PAMELA DR,Columbus,JEFFERSON TOWNSHIP,1646.0,8,2,3,10.0,1965.0,,1872140.75841,745919.285343,2024,170,3590 PAMELA DRIVE,16460.0,1646.0,0.0
170-001405,82100.0,187900.0,270000.0,510,2506,R,3608 PAMELA DR,Columbus,JEFFERSON TOWNSHIP,1170.0,7,2,3,10.0,1965.0,,1872156.52896,746126.458895,2024,170,3608 PAMELA DRIVE,11700.0,1170.0,0.0
170-001412,79700.0,167300.0,247000.0,510,2506,R,5645 HENSEL WOODS RD,Columbus,JEFFERSON TOWNSHIP,1350.0,6,2,3,10.0,1965.0,,1871607.37775,745892.144649,2024,170,5645 HENSEL WOODS ROAD,13500.0,1350.0,0.0
170-001411,81900.0,237400.0,319300.0,510,2506,R,5615 HENSEL WOODS RD,Columbus,JEFFERSON TOWNSHIP,1574.0,8,2,4,10.0,1966.0,,1871708.99377,745889.914503,2024,170,5615 HENSEL WOODS ROAD,15740.0,1574.0,0.0
170-001410,86200.0,241200.0,327400.0,510,2506,R,3591 PAMELA DR,Columbus,JEFFERSON TOWNSHIP,1848.0,7,3,3,10.0,1967.0,,1871877.06061,745943.087789,2024,170,3591 PAMELA DRIVE,18480.0,1848.0,0.0
171-001196,49000.0,179700.0,228700.0,550,4505,R,7794 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1442.0,5,2,3,15.0,2003.0,,1888781.33167,732802.5268,2024,171,7794 JEFFERSON RUN,21630.0,1442.0,0.0
171-001194,49000.0,185600.0,234600.0,550,4505,R,7790 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1584.0,5,2,3,20.0,2003.0,,1888713.4906,732769.148832,2024,171,7790 JEFFERSON RUN,31680.0,1584.0,0.0
171-001193,49000.0,142200.0,191200.0,550,4505,R,7788 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1211.0,5,2,2,10.0,2003.0,,1888682.06268,732751.716944,2024,171,7788 JEFFERSON RUN,12110.0,1211.0,0.0
171-001192,49000.0,168900.0,217900.0,550,4505,R,7786 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1304.0,5,2,3,20.0,2003.0,,1888645.44775,732733.292604,2024,171,7786 JEFFERSON RUN,26080.0,1304.0,0.0
170-003703,83000.0,342000.0,425000.0,510,2506,R,1107 DESERT WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,1906.0,5,2,2,10.0,2006.0,,1883351.13912,731594.042504,2024,170,1107 DESERT WILLOW DRIVE,19060.0,1906.0,0.0
170-003702,77400.0,288900.0,366300.0,510,2506,R,7867 PRAIRIE WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,2226.0,8,2,4,20.0,2006.0,,1883901.45011,731489.180099,2024,170,7867 PRAIRIE WILLOW DRIVE,44520.0,2226.0,0.0
170-003701,77400.0,290900.0,368300.0,510,2506,R,7875 PRAIRIE WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,2132.0,7,2,3,20.0,2011.0,,1883957.351,731485.734404,2024,170,7875 PRAIRIE WILLOW DRIVE,42640.0,2132.0,0.0
171-001195,49000.0,158400.0,207400.0,550,4505,R,7792 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1200.0,5,1,3,20.0,2003.0,,1888751.00078,732782.203268,2024,171,7792 JEFFERSON RUN,24000.0,1200.0,0.0
170-003707,82000.0,312800.0,394800.0,510,2506,R,1139 DESERT WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,2093.0,7,2,3,20.0,2008.0,,1883374.08814,731846.255746,2024,170,1139 DESERT WILLOW DRIVE,41860.0,2093.0,0.0
170-003706,82700.0,309100.0,391800.0,510,2506,R,1131 DESERT WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,2464.0,7,2,4,20.0,2009.0,,1883370.53048,731787.354946,2024,170,1131 DESERT WILLOW DRIVE,49280.0,2464.0,0.0
170-003704,81200.0,301900.0,383100.0,510,2506,R,1115 DESERT WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,2500.0,7,2,4,20.0,2008.0,,1883363.35776,731668.55474,2024,170,1115 DESERT WILLOW DRIVE,50000.0,2500.0,0.0
170-003705,81900.0,387300.0,469200.0,510,2506,R,1123 DESERT WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,3368.0,8,2,4,20.0,2012.0,,1883366.91542,731727.454311,2024,170,1123 DESERT WILLOW DRIVE,67360.0,3368.0,0.0
171-001189,49000.0,218300.0,267300.0,550,4505,R,7780 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1888.0,7,2,4,20.0,2003.0,,1888541.97191,732686.5436,2024,171,7780 JEFFERSON RUN,37760.0,1888.0,0.0
171-001187,49000.0,186900.0,235900.0,550,4505,R,7776 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1584.0,5,2,3,20.0,2003.0,,1888469.45483,732661.402164,2024,171,7776 JEFFERSON RUN,31680.0,1584.0,0.0
171-001188,49000.0,168900.0,217900.0,550,4505,R,7778 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1304.0,5,2,3,20.0,2003.0,,1888505.47264,732671.283214,2024,171,7778 JEFFERSON RUN,26080.0,1304.0,0.0
170-003709,91300.0,301300.0,392600.0,510,2506,R,7804 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2316.0,8,2,3,20.0,2011.0,,1883435.84695,732005.384775,2024,170,7804 HEADWATER DRIVE,46320.0,2316.0,0.0
170-003708,91300.0,280500.0,371800.0,510,2506,R,1147 DESERT WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,2234.0,7,2,4,20.0,2006.0,,1883368.23595,731942.457162,2024,170,1147 DESERT WILLOW DRIVE,44680.0,2234.0,0.0
171-002043,86600.0,349500.0,436100.0,510,4505,R,8254 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2905.0,6,2,3,20.0,2020.0,,1892410.8938,734322.582815,2024,171,8254 NARROWLEAF DRIVE,58100.0,2905.0,0.0
171-002042,82500.0,327400.0,409900.0,510,4505,R,8246 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2338.0,8,3,4,20.0,2019.0,,1892346.21422,734323.574037,2024,171,8246 NARROWLEAF DRIVE,46760.0,2338.0,0.0
171-002041,82500.0,358200.0,440700.0,510,4505,R,8238 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,3060.0,6,2,3,20.0,2021.0,,1892286.30826,734327.514727,2024,171,8238 NARROWLEAF DRIVE,61200.0,3060.0,0.0
171-002040,82500.0,257100.0,339600.0,510,4505,R,8230 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1587.0,6,2,3,10.0,2019.0,,1892226.40147,734331.459109,2024,171,8230 NARROWLEAF DRIVE,15870.0,1587.0,0.0
170-001383,83000.0,202500.0,285500.0,511,2506,R,6447 HAVENS CORNERS RD,Blacklick,JEFFERSON TOWNSHIP,1568.0,6,2,3,10.0,1963.0,,1878052.09419,734483.170994,2024,170,6447 HAVENS CORNERS ROAD,15680.0,1008.0,560.0
170-001388,177000.0,224600.0,401600.0,511,2506,R,6415 CLARK STATE RD,Blacklick,JEFFERSON TOWNSHIP,1622.0,7,2,3,10.0,1963.0,,1878713.9732,744305.743213,2024,170,6415 CLARK STATE ROAD,16220.0,1622.0,0.0
170-001382,80000.0,130800.0,210800.0,511,2506,R,7451 E BROAD ST,Blacklick,JEFFERSON TOWNSHIP,1339.0,4,1,2,10.0,1963.0,,1884962.03608,722747.482933,2024,170,7451 BROAD STREET,13390.0,1339.0,0.0
170-001381,168800.0,243100.0,411900.0,511,2506,R,6603 HAVENS CORNERS RD,Blacklick,JEFFERSON TOWNSHIP,1167.0,8,2,4,10.0,1964.0,,1879400.08526,735094.426333,2024,170,6603 HAVENS CORNERS ROAD,11670.0,1167.0,0.0
170-001393,125200.0,257400.0,382600.0,511,2506,R,3930 WAGGONER RD,Blacklick,JEFFERSON TOWNSHIP,1992.0,6,2,3,10.0,1970.0,,1887991.06709,741064.04694,2024,170,3930 WAGGONER ROAD,19920.0,1992.0,0.0
170-001392,125800.0,252700.0,378500.0,511,2506,R,3594 MANN RD,Blacklick,JEFFERSON TOWNSHIP,1362.0,8,2,4,10.0,1964.0,,1875997.19385,739203.042214,2024,170,3594 MANN ROAD,13620.0,1362.0,0.0
170-001390,186600.0,0.0,186600.0,501,2506,R,REYN NEW ALBANY RD,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1880899.18823,739731.125147,2024,170,REYN NEW ALBANY ROAD,,2736.0,
170-001389,36000.0,202300.0,238300.0,511,2506,R,7240 HAVENS CORNERS RD,Blacklick,JEFFERSON TOWNSHIP,1838.0,7,1,4,10.0,1964.0,,1883857.8626,735959.368009,2024,170,7240 HAVENS CORNERS ROAD,18380.0,1838.0,0.0
171-002037,82500.0,327800.0,410300.0,510,4505,R,8206 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2300.0,8,3,4,20.0,2019.0,,1892046.68849,734343.344338,2024,171,8206 NARROWLEAF DRIVE,46000.0,2300.0,0.0
171-002035,84400.0,351300.0,435700.0,510,4505,R,8192 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2957.0,8,2,4,20.0,2019.0,,1891924.71941,734351.260579,2024,171,8192 NARROWLEAF DRIVE,59140.0,2957.0,0.0
170-001394,235000.0,1753100.0,1988100.0,511,2506,R,6625 CLARK STATE RD,Blacklick,JEFFERSON TOWNSHIP,11025.0,7,3,4,20.0,1932.0,,1880108.57465,743864.899688,2024,170,6625 CLARK STATE ROAD,220500.0,11025.0,0.0
170-003710,79700.0,238400.0,318100.0,510,2506,R,7812 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,1426.0,8,2,3,10.0,2010.0,,1883527.38425,731987.304513,2024,170,7812 HEADWATER DRIVE,14260.0,1426.0,0.0
171-001191,49000.0,158400.0,207400.0,550,4505,R,7784 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1200.0,5,1,3,20.0,2003.0,,1888614.32044,732715.651973,2024,171,7784 JEFFERSON RUN,24000.0,1200.0,0.0
171-001190,49000.0,140600.0,189600.0,550,4505,R,7782 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1211.0,5,2,2,10.0,2003.0,,1888575.36998,732700.209091,2024,171,7782 JEFFERSON RUN,12110.0,1211.0,0.0
170-003715,79700.0,292500.0,372200.0,510,2506,R,7852 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2370.0,7,2,3,20.0,2008.0,,1883806.78822,731969.26198,2024,170,7852 HEADWATER DRIVE,47400.0,2370.0,0.0
170-003714,79700.0,290900.0,370600.0,510,2506,R,7844 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2132.0,8,2,4,20.0,2010.0,,1883750.93696,731972.865155,2024,170,7844 HEADWATER DRIVE,42640.0,2132.0,0.0
170-003712,79700.0,326400.0,406100.0,510,2506,R,7828 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2380.0,7,2,3,20.0,2009.0,,1883639.13846,731980.086269,2024,170,7828 HEADWATER DRIVE,47600.0,2380.0,0.0
170-003713,79700.0,271300.0,351000.0,510,2506,R,7836 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2108.0,8,2,4,20.0,2010.0,,1883695.03771,731976.474892,2024,170,7836 HEADWATER DRIVE,42160.0,2108.0,0.0
170-003711,79700.0,308100.0,387800.0,510,2506,R,7820 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2484.0,8,2,4,20.0,2009.0,,1883583.26136,731983.675501,2024,170,7820 HEADWATER DRIVE,49680.0,2484.0,0.0
170-003718,79700.0,282400.0,362100.0,510,2506,R,7876 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2184.0,8,2,4,20.0,2009.0,,1883974.41256,731958.418006,2024,170,7876 HEADWATER DRIVE,43680.0,2184.0,0.0
170-003717,79700.0,270600.0,350300.0,510,2506,R,7868 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2108.0,8,2,4,20.0,2010.0,,1883918.53874,731962.045787,2024,170,7868 HEADWATER DRIVE,42160.0,2108.0,0.0
170-003716,79700.0,310200.0,389900.0,510,2506,R,7860 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2258.0,7,2,3,20.0,2008.0,,1883862.63785,731965.656344,2024,170,7860 HEADWATER DRIVE,45160.0,2258.0,0.0
170-003723,78900.0,304600.0,383500.0,510,2506,R,7916 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2530.0,8,2,4,20.0,2008.0,,1884253.83867,731940.397208,2024,170,7916 HEADWATER DRIVE,50600.0,2530.0,0.0
170-003722,78900.0,285600.0,364500.0,510,2506,R,7908 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2075.0,6,2,3,20.0,2011.0,,1884197.96485,731943.98644,2024,170,7908 HEADWATER DRIVE,41500.0,2075.0,0.0
170-003720,78900.0,232200.0,311100.0,510,2506,R,7892 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,1565.0,6,2,4,20.0,2010.0,,1884086.18891,731951.222728,2024,170,7892 HEADWATER DRIVE,31300.0,1565.0,0.0
170-003721,78900.0,304700.0,383600.0,510,2506,R,7900 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2344.0,6,2,3,20.0,2010.0,,1884142.08939,731947.61012,2024,170,7900 HEADWATER DRIVE,46880.0,2344.0,0.0
170-003719,78900.0,236800.0,315700.0,510,2506,R,7884 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,1616.0,7,2,3,20.0,2008.0,,1884030.28802,731954.830004,2024,170,7884 HEADWATER DRIVE,32320.0,1616.0,0.0
170-001362,41000.0,135200.0,176200.0,511,2506,R,7485 MORSE RD,New Albany,JEFFERSON TOWNSHIP,968.0,5,1,2,10.0,1953.0,,1886601.29256,747476.443482,2024,170,7485 MORSE ROAD,9680.0,968.0,0.0
170-001361,41000.0,185400.0,226400.0,511,2506,R,7495 MORSE RD,New Albany,JEFFERSON TOWNSHIP,1312.0,6,1,3,10.0,1951.0,,1886700.98601,747470.109013,2024,170,7495 MORSE ROAD,13120.0,1312.0,0.0
171-002048,87000.0,316400.0,403400.0,510,4505,R,1330 TARA PIPER LN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2312.0,8,3,4,20.0,2019.0,,1892631.62499,734086.181959,2024,171,1330 TARA PIPER LANE,46240.0,2312.0,0.0
171-002047,87000.0,265400.0,352400.0,510,4505,R,1338 TARA PIPER LN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1949.0,7,2,3,10.0,2019.0,,1892615.89298,734153.895488,2024,171,1338 TARA PIPER LANE,19490.0,1949.0,0.0
170-001368,130500.0,188200.0,318700.0,511,2506,R,6280 CLARK STATE RD,Columbus,JEFFERSON TOWNSHIP,1451.0,8,2,4,10.0,1963.0,,1877107.59025,742810.061739,2024,170,6280 CLARK STATE ROAD,14510.0,1451.0,0.0
170-001365,127500.0,300900.0,428400.0,511,2506,R,3264 MANN RD,Blacklick,JEFFERSON TOWNSHIP,3005.0,5,2,2,15.0,1985.0,,1875910.72421,736859.68691,2024,170,3264 MANN ROAD,45075.0,3005.0,0.0
170-001364,69000.0,217300.0,286300.0,511,2506,R,4238 JOHNSTOWN RD,Columbus,JEFFERSON TOWNSHIP,1680.0,6,2,3,10.0,1925.0,,1867497.6673,744366.493583,2024,170,4238 JOHNSTOWN ROAD,16800.0,1680.0,0.0
170-001363,41000.0,165700.0,206700.0,511,2506,R,7481 MORSE RD,New Albany,JEFFERSON TOWNSHIP,1422.0,6,2,3,15.0,1951.0,,1886501.77053,747483.075277,2024,170,7481 MORSE ROAD,21330.0,1422.0,0.0
170-001373,168100.0,188800.0,356900.0,511,2506,R,7726 HAVENS RD,Blacklick,JEFFERSON TOWNSHIP,2026.0,8,2,4,15.0,1920.0,,1888087.79426,739423.414969,2024,170,7726 HAVENS ROAD,30390.0,2026.0,0.0
170-001372,135300.0,343700.0,479000.0,511,2506,R,2825 REYN NEW ALBANY RD,Blacklick,JEFFERSON TOWNSHIP,3727.0,7,2,4,20.0,1900.0,,1881534.82344,743602.1521,2024,170,2825 REYN NEW ALBANY ROAD,74540.0,3727.0,0.0
170-001369,53200.0,5100.0,58300.0,511,2506,R,TAYLOR RD,Blacklick,JEFFERSON TOWNSHIP,,0,0,0,,,,1878757.44055,729289.473622,2024,170,TAYLOR ROAD,,,
170-001367,61000.0,132600.0,193600.0,511,2506,R,6286 CLARK STATE RD,Columbus,JEFFERSON TOWNSHIP,1120.0,5,1,3,10.0,1956.0,,1877228.40407,742922.674292,2024,170,6286 CLARK STATE ROAD,11200.0,1120.0,0.0
170-001380,53300.0,143200.0,196500.0,511,2506,R,7327 HAVENS RD,Blacklick,JEFFERSON TOWNSHIP,936.0,5,2,3,10.0,1967.0,,1885188.08918,739031.534601,2024,170,7327 HAVENS ROAD,9360.0,936.0,0.0
170-001378,134900.0,341300.0,476200.0,511,2506,R,6169 HAVENS CORNERS RD,Blacklick,JEFFERSON TOWNSHIP,3660.0,8,3,6,20.0,1900.0,,1875752.95139,734471.173397,2024,170,6169 HAVENS CORNERS ROAD,73200.0,3660.0,0.0
170-001379,72000.0,246000.0,318000.0,511,2506,R,7330 HAVENS CORNERS RD,Blacklick,JEFFERSON TOWNSHIP,2244.0,6,2,3,10.0,1963.0,,1884497.40774,735918.54419,2024,170,7330 HAVENS CORNERS ROAD,22440.0,2244.0,0.0
170-001377,51000.0,173800.0,224800.0,512,2506,R,6309 HAVENS CORNERS RD,Blacklick,JEFFERSON TOWNSHIP,1920.0,8,2,2,20.0,1900.0,,1876870.65257,734444.227503,2024,170,6309 HAVENS CORNERS ROAD,38400.0,1920.0,0.0
171-001185,49000.0,168900.0,217900.0,550,4505,R,7772 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1304.0,5,2,3,20.0,2003.0,,1888392.98394,732640.457734,2024,171,7772 JEFFERSON RUN,26080.0,1304.0,0.0
171-001184,49000.0,140600.0,189600.0,550,4505,R,7770 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1211.0,5,2,2,10.0,2003.0,,1888354.65109,732634.116703,2024,171,7770 JEFFERSON RUN,12110.0,1211.0,0.0
171-001183,3300.0,0.0,3300.0,501,4505,R,PREBLE DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,,0,0,0,,,,1888041.06535,729449.30434,2024,171,PREBLE DRIVE,,,
170-003726,80600.0,273800.0,354400.0,510,2506,R,7940 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2180.0,7,2,3,20.0,2008.0,,1884424.71637,731929.002054,2024,170,7940 HEADWATER DRIVE,43600.0,2180.0,0.0
170-003725,78900.0,274900.0,353800.0,510,2506,R,7932 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2224.0,7,2,4,20.0,2008.0,,1884365.63922,731933.178965,2024,170,7932 HEADWATER DRIVE,44480.0,2224.0,0.0
170-003724,78900.0,274100.0,353000.0,510,2506,R,7924 HEADWATER DR,Blacklick,JEFFERSON TOWNSHIP,2128.0,8,2,4,20.0,2010.0,,1884309.73833,731936.787472,2024,170,7924 HEADWATER DRIVE,42560.0,2128.0,0.0
171-001186,49000.0,169300.0,218300.0,550,4505,R,7774 JEFFERSON RUN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1486.0,5,2,3,15.0,2003.0,,1888428.96935,732652.64767,2024,171,7774 JEFFERSON RUN,22290.0,1486.0,0.0
170-003730,79600.0,287700.0,367300.0,510,2506,R,7886 PRAIRIE WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,2303.0,7,2,3,20.0,2008.0,,1884043.80013,731653.23858,2024,170,7886 PRAIRIE WILLOW DRIVE,46060.0,2303.0,0.0
170-003728,78900.0,332200.0,411100.0,510,2506,R,7902 PRAIRIE WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,2700.0,8,3,4,20.0,2010.0,,1884156.60093,731646.297977,2024,170,7902 PRAIRIE WILLOW DRIVE,54000.0,2700.0,0.0
170-003729,78900.0,249500.0,328400.0,510,2506,R,7894 PRAIRIE WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,1684.0,8,2,4,10.0,2012.0,,1884100.70004,731649.73629,2024,170,7894 PRAIRIE WILLOW DRIVE,16840.0,1684.0,0.0
170-003727,83000.0,298100.0,381100.0,510,2506,R,7910 PRAIRIE WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,1906.0,5,2,4,10.0,2006.0,,1884224.68519,731642.611551,2024,170,7910 PRAIRIE WILLOW DRIVE,19060.0,1906.0,0.0
171-001180,83000.0,284300.0,367300.0,510,4505,R,1036 PREBLE DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2280.0,7,2,4,20.0,2014.0,,1888343.29326,730375.158377,2024,171,1036 PREBLE DRIVE,45600.0,2280.0,0.0
171-001178,83000.0,222000.0,305000.0,510,4505,R,1010 PREBLE DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1820.0,7,2,3,20.0,2009.0,,1888241.15558,730163.470808,2024,171,1010 PREBLE DRIVE,36400.0,1820.0,0.0
170-003732,78900.0,290000.0,368900.0,510,2506,R,7870 PRAIRIE WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,1970.0,8,2,4,20.0,2008.0,,1883929.00132,731660.303034,2024,170,7870 PRAIRIE WILLOW DRIVE,39400.0,1970.0,0.0
170-003731,79600.0,329600.0,409200.0,510,2506,R,7878 PRAIRIE WILLOW DR,Blacklick,JEFFERSON TOWNSHIP,2736.0,8,2,4,20.0,2007.0,,1883985.90081,731656.800335,2024,170,7878 PRAIRIE WILLOW DRIVE,54720.0,2736.0,0.0
170-001351,68300.0,136200.0,204500.0,511,2506,R,7891 MORSE RD,New Albany,JEFFERSON TOWNSHIP,1118.0,6,1,3,10.0,1966.0,,1889751.29856,747231.804454,2024,170,7891 MORSE ROAD,11180.0,1118.0,0.0
171-002052,82500.0,354000.0,436500.0,510,4505,R,8235 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2957.0,8,2,4,20.0,2019.0,,1892268.57371,734158.136375,2024,171,8235 NARROWLEAF DRIVE,59140.0,2957.0,0.0
171-002053,82500.0,236900.0,319400.0,510,4505,R,8227 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,1671.0,7,2,3,10.0,2019.0,,1892208.67308,734162.165239,2024,171,8227 NARROWLEAF DRIVE,16710.0,1671.0,0.0
171-002051,81600.0,317500.0,399100.0,510,4505,R,8243 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2300.0,8,2,4,20.0,2019.0,,1892332.42816,734156.636214,2024,171,8243 NARROWLEAF DRIVE,46000.0,2300.0,0.0
170-001354,136000.0,362900.0,498900.0,511,2506,R,6277 CLARK STATE RD,Blacklick,JEFFERSON TOWNSHIP,2578.0,8,2,4,10.0,2002.0,,1877269.71919,742550.809468,2024,170,6277 CLARK STATE ROAD,25780.0,2578.0,0.0
170-001355,160500.0,181800.0,342300.0,511,2506,R,3455 WAGGONER RD,Blacklick,JEFFERSON TOWNSHIP,1880.0,7,1,3,15.0,1900.0,,1887177.8617,737598.394833,2024,170,3455 WAGGONER ROAD,28200.0,1880.0,0.0
170-001353,139500.0,307300.0,446800.0,511,2506,R,6175 HAVENS CORNERS RD,Blacklick,JEFFERSON TOWNSHIP,2550.0,9,3,3,20.0,1900.0,,1875967.26691,734452.309425,2024,170,6175 HAVENS CORNERS ROAD,51000.0,2550.0,0.0
170-001352,141500.0,226600.0,368100.0,511,2506,R,7868 CLARK STATE RD,Blacklick,JEFFERSON TOWNSHIP,1497.0,7,2,3,10.0,1955.0,,1889500.66422,744689.27427,2024,170,7868 CLARK STATE ROAD,14970.0,1497.0,0.0
170-001358,66000.0,145300.0,211300.0,511,2506,R,8007 MORSE RD,New Albany,JEFFERSON TOWNSHIP,928.0,6,1,3,10.0,1962.0,,1890423.70904,747188.658625,2024,170,8007 MORSE ROAD,9280.0,928.0,0.0
170-001357,64100.0,154600.0,218700.0,511,2506,R,8011 MORSE RD,New Albany,JEFFERSON TOWNSHIP,1092.0,5,1,3,10.0,1962.0,,1890554.04056,747156.075438,2024,170,8011 MORSE ROAD,10920.0,1092.0,0.0
170-001356,66100.0,265300.0,331400.0,510,2506,R,3021 KNOLL DR,Columbus,JEFFERSON TOWNSHIP,2292.0,8,2,4,20.0,1968.0,,1873941.04516,735131.898371,2024,170,3021 KNOLL DRIVE,45840.0,2292.0,0.0
171-002046,87000.0,327900.0,414900.0,510,4505,R,1344 TARA PIPER LN,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2340.0,8,3,4,20.0,2019.0,,1892583.01206,734215.140034,2024,171,1344 TARA PIPER LANE,46800.0,2340.0,0.0
171-002044,87000.0,287000.0,374000.0,510,4505,R,8260 NARROWLEAF DR,Blacklick,JEFFERSON TWP-LICKING HTS LSD,2250.0,7,2,4,20.0,2019.0,,1892475.92197,734301.859841,2024,171,8260 NARROWLEAF DRIVE,45000.0,2250.0,0.0
